assay	experiment_ID	orf_name_a	orf_name_b	orf_name_f1	orf_name_f2	F1_CCSB_ORF_ID	F2_CCSB_ORF_ID	source_dataset	score	result_at_0_RRS
GPCA	Sv01	YML105C	YPR088C	YML105C	YPR088C	1301	2974	CYC2008	9.908392620773752	False
GPCA	Sv01	YMR018W	YNL165W	YMR018W	YNL165W	1303	2946	YeRI	11.398209261466851	False
GPCA	Sv01	YMR018W	YMR077C	YMR077C	YMR018W	5554	1303	YeRI	9.333155350310617	False
GPCA	Sv01	YKR041W	YLR126C	YLR126C	YKR041W	1305	2482	GI_PSN_PCC_gt_0.2	10.521600439723727	False
GPCA	Sv01	YLR453C	YNL216W	YLR453C	YNL216W	1307	2587	Lit-BM-13	11.251482410620213	False
GPCA	Sv01	YBR164C	YHL020C	YBR164C	YHL020C	4789	1308	GI_PSN_PCC_gt_0.2	9.451211111832329	False
GPCA	Sv01	YAL027W	YNR027W	YNR027W	YAL027W	1312	1506	scRRS-v2	8.968666793195208	False
GPCA	Sv01	YEL029C	YNR027W	YNR027W	YEL029C	1312	1757	CCSB-YI1	21.169135958616927	True
GPCA	Sv01	YMR305C	YNR027W	YMR305C	YNR027W	3163	1312	scRRS-v2	9.271463027904375	False
GPCA	Sv01	YLR380W	YOR304C-A	YLR380W	YOR304C-A	1319	4954	scRRS-v2	11.914011328541255	False
GPCA	Sv01	YMR213W	YPL173W	YMR213W	YPL173W	1322	1682	YeRI	9.13699111208023	False
GPCA	Sv01	YJR003C	YMR213W	YJR003C	YMR213W	2439	1322	YeRI	10.263269200372662	False
GPCA	Sv01	YLR117C	YMR213W	YLR117C	YMR213W	3836	1322	CYC2008	10.074141462752506	False
GPCA	Sv01	YLR117C	YMR213W	YLR117C	YMR213W	3836	1322	Lit-BM-13	10.074141462752506	False
GPCA	Sv01	YMR213W	YOR158W	YMR213W	YOR158W	1322	3904	YeRI	9.978710459106358	False
GPCA	Sv01	YDR228C	YMR213W	YDR228C	YMR213W	5312	1322	YeRI	9.303780748177104	False
GPCA	Sv01	YIL042C	YNL071W	YIL042C	YNL071W	1443	1323	CYC2008	9.4655664048094	False
GPCA	Sv01	YGR193C	YNL071W	YGR193C	YNL071W	1464	1323	CYC2008	14.622166241873131	False
GPCA	Sv01	YBR221C	YNL071W	YBR221C	YNL071W	1557	1323	CYC2008	9.379378367071263	False
GPCA	Sv01	YBR221C	YNL071W	YBR221C	YNL071W	1557	1323	GI_PSN_PCC_gt_0.5	9.379378367071263	False
GPCA	Sv01	YER178W	YNL071W	YER178W	YNL071W	3013	1323	CYC2008	9.364134655008051	False
GPCA	Sv01	YFL018C	YNL071W	YFL018C	YNL071W	4905	1323	CYC2008	10.349834091457248	False
GPCA	Sv01	YNL264C	YPL272C	YNL264C	YPL272C	1324	3576	YeRI	11.247334178028728	False
GPCA	Sv01	YGL023C	YML121W	YGL023C	YML121W	1361	1325	GI_PSN_PCC_gt_0.2	9.319672120946995	False
GPCA	Sv01	YGL023C	YML121W	YGL023C	YML121W	1361	1325	Tarassov	9.319672120946995	False
GPCA	Sv01	YML121W	YOR368W	YML121W	YOR368W	1325	2994	YeRI	9.988684686772167	False
GPCA	Sv01	YLR135W	YPL022W	YPL022W	YLR135W	2524	1330	Ito-core	13.934520187341676	False
GPCA	Sv01	YHR003C	YML086C	YML086C	YHR003C	1339	2877	Tarassov	10.887982133058454	False
GPCA	Sv01	YDL192W	YML086C	YDL192W	YML086C	3032	1339	Tarassov	10.118941072723509	False
GPCA	Sv01	YCR053W	YDR158W	YCR053W	YDR158W	2126	133	GI_PSN_PCC_gt_0.3	10.801708358916462	False
GPCA	Sv01	YDR158W	YER052C	YER052C	YDR158W	2889	133	GI_PSN_PCC_gt_0.5	13.046441948007313	False
GPCA	Sv01	YDR158W	YOR184W	YOR184W	YDR158W	3027	133	GI_PSN_PCC_gt_0.3	13.53709703817967	False
GPCA	Sv01	YLR347C	YLR377C	YLR347C	YLR377C	2641	1341	Ito-core	9.507794640198696	False
GPCA	Sv01	YLR414C	YML035C	YLR414C	YML035C	1342	2606	GI_PSN_PCC_gt_0.3	10.710806433699352	False
GPCA	Sv01	YBR055C	YLR446W	YBR055C	YLR446W	4576	1343	Ito-core	9.271463027904375	False
GPCA	Sv01	YHL016C	YPR138C	YPR138C	YHL016C	1401	1346	Tarassov	19.779970976492372	True
GPCA	Sv01	YHL016C	YIL105C	YIL105C	YHL016C	3999	1346	Tarassov	10.394462694610318	False
GPCA	Sv01	YGR055W	YHL016C	YHL016C	YGR055W	1346	4329	Tarassov	18.01447821617116	True
GPCA	Sv01	YGL203C	YHL016C	YGL203C	YHL016C	4680	1346	Tarassov	9.493855449240824	False
GPCA	Sv01	YER165W	YGR162W	YGR162W	YER165W	1476	1348	scPRS-v2	19.83850379160907	True
GPCA	Sv01	YER165W	YGL049C	YER165W	YGL049C	1348	3626	scPRS-v2	17.01240630251435	True
GPCA	Sv01	YGL003C	YGL240W	YGL240W	YGL003C	1735	1349	Lit-BM-13	10.342074667999139	False
GPCA	Sv01	YDL008W	YGL003C	YGL003C	YDL008W	1349	4270	CYC2008	9.878050912728536	False
GPCA	Sv01	YDR281C	YNL204C	YDR281C	YNL204C	134	1034	YeRI	8.948367231584678	False
GPCA	Sv01	YDL226C	YDR281C	YDL226C	YDR281C	1792	134	YeRI	12.178353623512894	False
GPCA	Sv01	YDR281C	YGL160W	YDR281C	YGL160W	134	5498	scRRS-v2	11.394462694610318	False
GPCA	Sv01	YFR004W	YOR026W	YFR004W	YOR026W	1351	2614	YeRI	13.09819661452721	False
GPCA	Sv01	YDR108W	YJL053W	YDR108W	YJL053W	2526	1358	GI_PSN_PCC_gt_0.2	10.680359523513713	False
GPCA	Sv01	YGR261C	YJL053W	YGR261C	YJL053W	4636	1358	GI_PSN_PCC_gt_0.2	9.823367240046236	False
GPCA	Sv01	YJL053W	YOR068C	YOR068C	YJL053W	4715	1358	GI_PSN_PCC_gt_0.3	10.527477006060396	False
GPCA	Sv01	YJL053W	YJL154C	YJL053W	YJL154C	1358	5211	GI_PSN_PCC_gt_0.5	10.154818109052105	False
GPCA	Sv01	YGL056C	YPL265W	YPL265W	YGL056C	4436	1359	Tarassov	9.560332834212442	False
GPCA	Sv01	YGL127C	YOR047C	YGL127C	YOR047C	1360	1850	Ito-core	9.364134655008051	False
GPCA	Sv01	YGL127C	YLR423C	YLR423C	YGL127C	3020	1360	Ito-core	10.612868497291041	False
GPCA	Sv01	YCR063W	YGL127C	YCR063W	YGL127C	3060	1360	YeRI	9.521600439723727	False
GPCA	Sv01	YGL127C	YOR174W	YOR174W	YGL127C	3742	1360	CYC2008	10.656424863277781	False
GPCA	Sv01	YGL127C	YOR174W	YOR174W	YGL127C	3742	1360	Ito-core	10.656424863277781	False
GPCA	Sv01	YDR408C	YGL127C	YDR408C	YGL127C	3818	1360	Uetz-screen	9.744833837499547	False
GPCA	Sv01	YGL127C	YOR128C	YOR128C	YGL127C	5054	1360	Ito-core	10.547858506058418	False
GPCA	Sv01	YGL223C	YNL051W	YGL223C	YNL051W	1364	3042	Lit-BM-13	9.319672120946995	False
GPCA	Sv01	YER098W	YPL269W	YPL269W	YER098W	1365	2866	GI_PSN_PCC_gt_0.3	9.082149041353873	False
GPCA	Sv01	YMR299C	YPL269W	YMR299C	YPL269W	3992	1365	PrePPI-LR600	9.364134655008051	False
GPCA	Sv01	YDR311W	YPL065W	YDR311W	YPL065W	2141	1368	YeRI	9.493855449240824	False
GPCA	Sv01	YOR275C	YPL065W	YOR275C	YPL065W	2255	1368	GI_PSN_PCC_gt_0.3	9.303780748177104	False
GPCA	Sv01	YJR102C	YPL065W	YJR102C	YPL065W	3110	1368	GI_PSN_PCC_gt_0.5	9.25502856981873	False
GPCA	Sv01	YLR417W	YPL065W	YPL065W	YLR417W	1368	3437	GI_PSN_PCC_gt_0.5	13.92184093707449	False
GPCA	Sv01	YLR119W	YPL065W	YLR119W	YPL065W	4639	1368	Lit-BM-13	10.163649676015826	False
GPCA	Sv01	YLR119W	YPL065W	YLR119W	YPL065W	4639	1368	YeRI	10.163649676015826	False
GPCA	Sv01	YLR033W	YPL065W	YLR033W	YPL065W	4730	1368	YeRI	9.207014320177533	False
GPCA	Sv01	YDR228C	YPL065W	YDR228C	YPL065W	5312	1368	YeRI	9.303780748177104	False
GPCA	Sv01	YMR077C	YPL065W	YPL065W	YMR077C	1368	5554	YeRI	9.438791852578262	False
GPCA	Sv01	YDR318W	YNL189W	YDR318W	YNL189W	136	2273	YeRI		
GPCA	Sv01	YBR107C	YDR318W	YBR107C	YDR318W	3376	136	GI_PSN_PCC_gt_0.5	10.79116288855502	False
GPCA	Sv01	YDR318W	YLR381W	YDR318W	YLR381W	136	3524	GI_PSN_PCC_gt_0.5	10.018200178813226	False
GPCA	Sv01	YDR318W	YPR046W	YPR046W	YDR318W	3650	136	GI_PSN_PCC_gt_0.5	9.451211111832329	False
GPCA	Sv01	YDR254W	YDR318W	YDR254W	YDR318W	3769	136	GI_PSN_PCC_gt_0.5	9.573647187493323	False
GPCA	Sv01	YDR318W	YJR135C	YDR318W	YJR135C	136	4988	GI_PSN_PCC_gt_0.5	10.318542809702723	False
GPCA	Sv01	YDR318W	YIR010W	YDR318W	YIR010W	136	5153	Lit-BM-13		
GPCA	Sv01	YDR318W	YPL018W	YDR318W	YPL018W	136	5319	GI_PSN_PCC_gt_0.5		
GPCA	Sv01	YCR052W	YFR037C	YCR052W	YFR037C	1389	1371	scPRS-v2	11.36468185586456	False
GPCA	Sv01	YFR037C	YMR091C	YMR091C	YFR037C	1846	1371	YeRI	14.489283513484112	False
GPCA	Sv01	YGL005C	YKL004W	YKL004W	YGL005C	2179	1372	GI_PSN_PCC_gt_0.2	10.364134655008051	False
GPCA	Sv01	YGL005C	YNL051W	YNL051W	YGL005C	3042	1372	GI_PSN_PCC_gt_0.5	18.979642896163938	True
GPCA	Sv01	YGL005C	YML071C	YGL005C	YML071C	1372	3451	GI_PSN_PCC_gt_0.5	11.13699111208023	False
GPCA	Sv01	YGL005C	YLR039C	YLR039C	YGL005C	4297	1372	GI_PSN_PCC_gt_0.3	12.357002092264986	False
GPCA	Sv01	YBR164C	YGL005C	YBR164C	YGL005C	4789	1372	GI_PSN_PCC_gt_0.3	9.364134655008051	False
GPCA	Sv01	YDR137W	YGL005C	YGL005C	YDR137W	1372	5154	GI_PSN_PCC_gt_0.3	10.092757140919852	False
GPCA	Sv01	YER107C	YHR166C	YHR166C	YER107C	2715	1373	GI_PSN_PCC_gt_0.2	10.083479327331842	False
GPCA	Sv01	YER107C	YML103C	YML103C	YER107C	5249	1373	GI_PSN_PCC_gt_0.2	9.438791852578262	False
GPCA	Sv01	YDR034C	YER043C	YDR034C	YER043C	2334	1374	Ito-core	9.813781191217037	False
GPCA	Sv01	YKL145W	YPR108W	YKL145W	YPR108W	3186	1377	CYC2008	11.330356716957944	False
GPCA	Sv01	YDR240C	YOL069W	YDR240C	YOL069W	2220	1378	Tarassov	11.360847084179666	False
GPCA	Sv01	YIR017C	YOL069W	YOL069W	YIR017C	1378	2822	YeRI	9.661778097771988	False
GPCA	Sv01	YLR313C	YOL069W	YOL069W	YLR313C	1378	3024	YeRI	10.751544059089099	False
GPCA	Sv01	YDL002C	YOL069W	YDL002C	YOL069W	3044	1378	YeRI	11.507794640198696	False
GPCA	Sv01	YIL144W	YOL069W	YIL144W	YOL069W	3765	1378	scPRS-v2	17.219811356871332	True
GPCA	Sv01	YMR117C	YOL069W	YOL069W	YMR117C	1378	4723	scPRS-v2	12.191059214531656	False
GPCA	Sv01	YDR237W	YKL167C	YDR237W	YKL167C	137	1662	CYC2008		
GPCA	Sv01	YDR237W	YOR150W	YOR150W	YDR237W	495	137	CYC2008	9.479780264029099	False
GPCA	Sv01	YDR448W	YGR252W	YGR252W	YDR448W	1381	2787	Uetz-screen		
GPCA	Sv01	YDR498C	YOR075W	YDR498C	YOR075W	1385	3248	YeRI	13.75915999592684	False
GPCA	Sv01	YDR498C	YGL145W	YDR498C	YGL145W	1385	3491	Lit-BM-13	14.912982868924143	False
GPCA	Sv01	YDR498C	YGL145W	YDR498C	YGL145W	1385	3491	YeRI	14.912982868924143	False
GPCA	Sv01	YGR048W	YGR048W	YGR048W	YGR048W	1387	1387	YeRI	13.310044679647504	False
GPCA	Sv01	YGR048W	YMR153W	YGR048W	YMR153W	1387	1858	YeRI		
GPCA	Sv01	YGR048W	YJL110C	YJL110C	YGR048W	2259	1387	YeRI	9.649256177517314	False
GPCA	Sv01	YBR170C	YGR048W	YBR170C	YGR048W	2270	1387	CYC2008	19.760695586190042	True
GPCA	Sv01	YBR170C	YGR048W	YBR170C	YGR048W	2270	1387	Uetz-screen	19.760695586190042	True
GPCA	Sv01	YBR170C	YGR048W	YBR170C	YGR048W	2270	1387	YeRI	19.760695586190042	True
GPCA	Sv01	YGR048W	YMR052W	YMR052W	YGR048W	2722	1387	YeRI	9.734709620225837	False
GPCA	Sv01	YGR048W	YOR368W	YGR048W	YOR368W	1387	2994	YeRI	9.4093909361377	False
GPCA	Sv01	YBR083W	YGR048W	YGR048W	YBR083W	1387	3222	YeRI	11.98192398731734	False
GPCA	Sv01	YGR048W	YPL049C	YPL049C	YGR048W	3483	1387	YeRI	10.33427328530719	False
GPCA	Sv01	YGR048W	YNL042W	YGR048W	YNL042W	1387	3622	YeRI	11.291170699321862	False
GPCA	Sv01	YER095W	YGR048W	YGR048W	YER095W	1387	3766	YeRI	10.4231159101471	False
GPCA	Sv01	YGR048W	YOR285W	YGR048W	YOR285W	1387	4088	YeRI	10.074141462752506	False
GPCA	Sv01	YGR048W	YHR113W	YHR113W	YGR048W	4185	1387	YeRI	11.326429487122304	False
GPCA	Sv01	YGR048W	YJR056C	YJR056C	YGR048W	4216	1387	YeRI	9.791162888555018	False
GPCA	Sv01	YGR010W	YGR048W	YGR010W	YGR048W	4382	1387	YeRI	9.834471049984222	False
GPCA	Sv01	YGR048W	YHR107C	YHR107C	YGR048W	4401	1387	YeRI	9.560332834212442	False
GPCA	Sv01	YEL066W	YGR048W	YEL066W	YGR048W	4476	1387	YeRI	9.348728154231079	False
GPCA	Sv01	YBR223C	YGR048W	YBR223C	YGR048W	4772	1387	YeRI	9.85642552862553	False
GPCA	Sv01	YDR148C	YGR048W	YDR148C	YGR048W	5067	1387	YeRI	9.949826710759112	False
GPCA	Sv01	YBR176W	YGR048W	YGR048W	YBR176W	1387	5320	YeRI	9.364134655008051	False
GPCA	Sv01	YCR052W	YKR008W	YCR052W	YKR008W	1389	1686	PrePPI-LR600	8.948367231584678	False
GPCA	Sv01	YDR259C	YNL092W	YDR259C	YNL092W	138	1926	Ito-core	9.802516365121223	False
GPCA	Sv01	YGR054W	YNR051C	YGR054W	YNR051C	4087	1390	Tarassov	10.845490050944376	False
GPCA	Sv01	YCL037C	YNR051C	YNR051C	YCL037C	1390	5050	Tarassov		
GPCA	Sv01	YDL192W	YOL137W	YDL192W	YOL137W	3032	1391	Tarassov		
GPCA	Sv01	YJL035C	YPL054W	YJL035C	YPL054W	1616	1392	scRRS-v2	11.141468555393086	False
GPCA	Sv01	YGL234W	YGR054W	YGR054W	YGL234W	4087	1395	GI_PSN_PCC_gt_0.3	10.092757140919852	False
GPCA	Sv01	YGL234W	YMR300C	YMR300C	YGL234W	4399	1395	PrePPI-LR600	12.29920801838728	False
GPCA	Sv01	YEL037C	YGL048C	YEL037C	YGL048C	1397	1435	scPRS-v2	11.342074667999139	False
GPCA	Sv01	YEL037C	YPL096W	YPL096W	YEL037C	1750	1397	YeRI	21.771981849327826	True
GPCA	Sv01	YBR200W	YEL037C	YBR200W	YEL037C	2234	1397	PrePPI-LR600	13.754156785799944	False
GPCA	Sv01	YKR055W	YNL127W	YKR055W	YNL127W	13	2530	Uetz-screen	10.357552004618084	False
GPCA	Sv01	YKR055W	YKR058W	YKR055W	YKR058W	13	5069	GI_PSN_PCC_gt_0.3		
GPCA	Sv01	YAL005C	YKR055W	YAL005C	YKR055W	5107	13	GI_PSN_PCC_gt_0.2	12.720671786825555	False
GPCA	Sv01	YDR501W	YPR138C	YPR138C	YDR501W	1401	3993	Tarassov	9.823367240046236	False
GPCA	Sv01	YDL015C	YNR039C	YDL015C	YNR039C	1732	1402	YeRI		
GPCA	Sv01	YGL263W	YNR039C	YNR039C	YGL263W	1402	1748	YeRI	12.161131882984307	False
GPCA	Sv01	YDR205W	YNR039C	YDR205W	YNR039C	2553	1402	CCSB-YI1	9.451211111832329	False
GPCA	Sv01	YDR205W	YNR039C	YDR205W	YNR039C	2553	1402	YeRI	9.451211111832329	False
GPCA	Sv01	YML031W	YNR039C	YNR039C	YML031W	1402	3180	YeRI	14.81528321638227	False
GPCA	Sv01	YNR039C	YPL191C	YNR039C	YPL191C	1402	4171	YeRI	9.535275376620804	False
GPCA	Sv01	YML125C	YNR039C	YNR039C	YML125C	1402	4182	YeRI		
GPCA	Sv01	YNR039C	YPL096C-A	YPL096C-A	YNR039C	4750	1402	YeRI	9.394462694610317	False
GPCA	Sv01	YNR039C	YOR067C	YOR067C	YNR039C	4846	1402	YeRI	16.364527976600282	True
GPCA	Sv01	YDL089W	YNR039C	YNR039C	YDL089W	1402	4914	YeRI		
GPCA	Sv01	YOR066W	YPR120C	YPR120C	YOR066W	2950	1403	YeRI		
GPCA	Sv01	YGL213C	YHR005C	YGL213C	YHR005C	1760	1405	PrePPI-LR600	9.612868497291041	False
GPCA	Sv01	YHR005C	YOR212W	YHR005C	YOR212W	1405	3197	Ito-core		
GPCA	Sv01	YOL012C	YPL127C	YOL012C	YPL127C	177	140	Tarassov	9.348728154231079	False
GPCA	Sv01	YOR206W	YPL127C	YOR206W	YPL127C	2484	140	Tarassov	11.531381460516313	False
GPCA	Sv01	YHR060W	YPR105C	YHR060W	YPR105C	2071	1413	Uetz-screen	9.988684686772167	False
GPCA	Sv01	YLR423C	YPR105C	YPR105C	YLR423C	1413	3020	Lit-BM-13	9.479780264029099	False
GPCA	Sv01	YNL051W	YPR105C	YNL051W	YPR105C	3042	1413	Lit-BM-13	9.238404739325079	False
GPCA	Sv01	YML071C	YPR105C	YML071C	YPR105C	3451	1413	CYC2008	9.710806433699352	False
GPCA	Sv01	YGL145W	YPR105C	YPR105C	YGL145W	1413	3491	Uetz-screen	9.573647187493323	False
GPCA	Sv01	YGR120C	YPR105C	YGR120C	YPR105C	3783	1413	Ito-core	17.686958682998657	True
GPCA	Sv01	YOL034W	YPR105C	YOL034W	YPR105C	4968	1413	CCSB-YI1	9.303780748177104	False
GPCA	Sv01	YLR315W	YPR105C	YPR105C	YLR315W	1413	5415	Uetz-screen	10.493855449240824	False
GPCA	Sv01	YMR001C	YOL113W	YMR001C	YOL113W	2580	1414	PrePPI-LR600		
GPCA	Sv01	YER148W	YOR194C	YER148W	YOR194C	2846	1415	scPRS-v2	12.396337194231098	False
GPCA	Sv01	YPL013C	YPL118W	YPL118W	YPL013C	1416	5132	CYC2008		
GPCA	Sv01	YDL209C	YMR268C	YDL209C	YMR268C	1418	2160	PrePPI-LR600	9.364134655008051	False
GPCA	Sv01	YER052C	YNL135C	YER052C	YNL135C	2889	141	CCSB-YI1	9.734709620225837	False
GPCA	Sv01	YER052C	YNL135C	YER052C	YNL135C	2889	141	Lit-BM-13	9.734709620225837	False
GPCA	Sv01	YNL135C	YPL049C	YNL135C	YPL049C	141	3483	CCSB-YI1	9.888743248898258	False
GPCA	Sv01	YHL027W	YMR085W	YMR085W	YHL027W	2449	1429	scRRS-v2	11.041659151637216	False
GPCA	Sv01	YHL027W	YJL056C	YHL027W	YJL056C	1429	3143	Uetz-screen	9.348728154231079	False
GPCA	Sv01	YHL027W	YMR154C	YHL027W	YMR154C	1429	5434	GI_PSN_PCC_gt_0.5	9.438791852578262	False
GPCA	Sv01	YDL087C	YOL024W	YDL087C	YOL024W	2984	142	YeRI	9.734709620225837	False
GPCA	Sv01	YDL084W	YDR432W	YDR432W	YDL084W	3854	1430	Lit-BM-13	13.59350784096994	False
GPCA	Sv01	YER022W	YNL288W	YNL288W	YER022W	3716	1431	Ito-core	9.573647187493323	False
GPCA	Sv01	YER022W	YML007W	YML007W	YER022W	5167	1431	Ito-core	10.03754695396218	False
GPCA	Sv01	YGL055W	YMR015C	YGL055W	YMR015C	1432	2229	Tarassov	15.346894578761141	False
GPCA	Sv01	YGL055W	YOR273C	YGL055W	YOR273C	1432	5083	Tarassov	14.303852082204703	False
GPCA	Sv01	YER143W	YJR141W	YJR141W	YER143W	3047	1433	YeRI	12.945809584900822	False
GPCA	Sv01	YDL007W	YGL048C	YGL048C	YDL007W	1435	3039	PrePPI-LR600	13.36755126021612	False
GPCA	Sv01	YGL048C	YIL075C	YIL075C	YGL048C	3207	1435	Lit-BM-13	11.75112558336727	False
GPCA	Sv01	YGL048C	YOR117W	YOR117W	YGL048C	3362	1435	Tarassov	10.118941072723509	False
GPCA	Sv01	YOL076W	YPR131C	YPR131C	YOL076W	3411	1438	CYC2008	10.310612781659529	False
GPCA	Sv01	YAL010C	YOL009C	YOL009C	YAL010C	143	3267	CYC2008	9.238404739325079	False
GPCA	Sv01	YHR160C	YIL160C	YHR160C	YIL160C	1813	1442	Lit-BM-13	11.29920801838728	False
GPCA	Sv01	YGR193C	YIL042C	YIL042C	YGR193C	1443	1464	CYC2008	9.333155350310617	False
GPCA	Sv01	YBR221C	YIL042C	YBR221C	YIL042C	1557	1443	CYC2008	9.625708843064466	False
GPCA	Sv01	YER178W	YIL042C	YER178W	YIL042C	3013	1443	CYC2008	9.845490050944376	False
GPCA	Sv01	YFL018C	YIL042C	YIL042C	YFL018C	1443	4905	CYC2008		
GPCA	Sv01	YBR101C	YDR311W	YBR101C	YDR311W	1447	2141	YeRI		
GPCA	Sv01	YBR095C	YIL084C	YIL084C	YBR095C	1489	1449	GI_PSN_PCC_gt_0.5	9.287712379549449	False
GPCA	Sv01	YBR095C	YNL097C	YNL097C	YBR095C	1644	1449	GI_PSN_PCC_gt_0.5	9.066089190457772	False
GPCA	Sv01	YAL058W	YBR229C	YAL058W	YBR229C	1450	2370	GI_PSN_PCC_gt_0.5	9.479780264029099	False
GPCA	Sv01	YAL058W	YGL027C	YGL027C	YAL058W	3081	1450	GI_PSN_PCC_gt_0.3	9.4241662888181	False
GPCA	Sv01	YBR072W	YNL189W	YNL189W	YBR072W	2273	1458	Ito-core	9.348728154231079	False
GPCA	Sv01	YBR152W	YLR275W	YBR152W	YLR275W	1459	2298	CYC2008	9.238404739325079	False
GPCA	Sv01	YAL060W	YER081W	YER081W	YAL060W	4849	1460	Ito-core		
GPCA	Sv01	YBR127C	YHR026W	YBR127C	YHR026W	1462	1704	CYC2008	10.79116288855502	False
GPCA	Sv01	YBR127C	YDL185W	YBR127C	YDL185W	1462	1788	CYC2008	9.333155350310617	False
GPCA	Sv01	YBR127C	YDL185W	YBR127C	YDL185W	1462	1788	Lit-BM-13	9.333155350310617	False
GPCA	Sv01	YBR127C	YPR036W	YBR127C	YPR036W	1462	1903	CYC2008	9.493855449240824	False
GPCA	Sv01	YBR127C	YEL051W	YBR127C	YEL051W	1462	1953	CYC2008	15.451661883603185	False
GPCA	Sv01	YBR127C	YKL080W	YBR127C	YKL080W	1462	2109	CYC2008	10.979425195331475	False
GPCA	Sv01	YBR127C	YOR270C	YOR270C	YBR127C	2680	1462	CYC2008		
GPCA	Sv01	YBR127C	YGR020C	YBR127C	YGR020C	1462	3655	CYC2008	12.187042714339894	False
GPCA	Sv01	YBR127C	YHR039C-A	YHR039C-A	YBR127C	3694	1462	CYC2008		
GPCA	Sv01	YBR127C	YLR447C	YLR447C	YBR127C	3785	1462	CYC2008		
GPCA	Sv01	YBR127C	YOR332W	YBR127C	YOR332W	1462	5096	CYC2008	10.430452551665532	False
GPCA	Sv01	YGR109C	YPL256C	YPL256C	YGR109C	1548	1463	PrePPI-LR600	9.221587121264806	False
GPCA	Sv01	YDR538W	YGR109C	YGR109C	YDR538W	1463	1984	GI_PSN_PCC_gt_0.2	9.867278739709663	False
GPCA	Sv01	YGR109C	YKR046C	YGR109C	YKR046C	1463	4014	GI_PSN_PCC_gt_0.2		
GPCA	Sv01	YGR109C	YLR063W	YGR109C	YLR063W	1463	4165	GI_PSN_PCC_gt_0.3	9.25502856981873	False
GPCA	Sv01	YGR109C	YPL149W	YGR109C	YPL149W	1463	4561	GI_PSN_PCC_gt_0.2	10.41679752760606	False
GPCA	Sv01	YBR221C	YGR193C	YBR221C	YGR193C	1557	1464	CYC2008	9.54882190845875	False
GPCA	Sv01	YER178W	YGR193C	YGR193C	YER178W	1464	3013	CYC2008	9.586839787961827	False
GPCA	Sv01	YGR193C	YLR288C	YLR288C	YGR193C	4419	1464	YeRI	11.837627933171404	False
GPCA	Sv01	YFL018C	YGR193C	YGR193C	YFL018C	1464	4905	CYC2008		
GPCA	Sv01	YDL146W	YHR016C	YHR016C	YDL146W	2341	1465	Lit-BM-13	9.238404739325079	False
GPCA	Sv01	YER126C	YPR017C	YER126C	YPR017C	1469	2975	YeRI	11.368506461507693	False
GPCA	Sv01	YAL005C	YBR104W	YAL005C	YBR104W	5107	1471	PrePPI-LR600	9.13699111208023	False
GPCA	Sv01	YGR072W	YMR080C	YGR072W	YMR080C	1475	5135	GI_PSN_PCC_gt_0.5		
GPCA	Sv01	YGR162W	YOL139C	YGR162W	YOL139C	1476	1666	scPRS-v2	14.228893828905884	False
GPCA	Sv01	YLR056W	YNL280C	YNL280C	YLR056W	2927	1477	Lit-BM-13		
GPCA	Sv01	YJR123W	YOR369C	YOR369C	YJR123W	4777	1478	CYC2008		
GPCA	Sv01	YDR328C	YMR258C	YMR258C	YDR328C	1310	147	YeRI	19.278526593008294	True
GPCA	Sv01	YDR328C	YFL009W	YDR328C	YFL009W	147	2868	Uetz-screen	18.50003268805555	True
GPCA	Sv01	YDR328C	YFL009W	YDR328C	YFL009W	147	2868	scPRS-v2	18.50003268805555	True
GPCA	Sv01	YDR328C	YJR090C	YDR328C	YJR090C	147	3632	scPRS-v2	9.560332834212442	False
GPCA	Sv01	YDR328C	YLR097C	YLR097C	YDR328C	3636	147	YeRI	16.84264498142992	True
GPCA	Sv01	YDL132W	YDR328C	YDR328C	YDL132W	147	3780	scPRS-v2	9.189824558880018	False
GPCA	Sv01	YDR328C	YOR158W	YOR158W	YDR328C	3904	147	YeRI	9.899356922923111	False
GPCA	Sv01	YDR328C	YMR094W	YDR328C	YMR094W	147	4235	YeRI	13.13843180627685	False
GPCA	Sv01	YDR328C	YMR094W	YDR328C	YMR094W	147	4235	scPRS-v2	13.13843180627685	False
GPCA	Sv01	YAL049C	YNL094W	YNL094W	YAL049C	4507	1482	CCSB-YI1	12.330356716957944	False
GPCA	Sv01	YBR128C	YPL120W	YPL120W	YBR128C	4388	1483	YeRI	11.567480801143045	False
GPCA	Sv01	YDR311W	YGR005C	YDR311W	YGR005C	2141	1487	YeRI	10.295768934420508	False
GPCA	Sv01	YJL048C	YMR153W	YJL048C	YMR153W	1488	1858	YeRI		
GPCA	Sv01	YJL048C	YLR115W	YJL048C	YLR115W	1488	2547	scRRS-v2	9.479780264029099	False
GPCA	Sv01	YIL084C	YNL330C	YNL330C	YIL084C	1671	1489	CYC2008		
GPCA	Sv01	YIL084C	YNL330C	YNL330C	YIL084C	1671	1489	GI_PSN_PCC_gt_0.5		
GPCA	Sv01	YIL084C	YPL181W	YPL181W	YIL084C	2280	1489	GI_PSN_PCC_gt_0.3		
GPCA	Sv01	YBL016W	YPL049C	YPL049C	YBL016W	3483	1491	scPRS-v2	9.4241662888181	False
GPCA	Sv01	YBL016W	YLR362W	YLR362W	YBL016W	3988	1491	Lit-BM-13	9.4655664048094	False
