orf_name_a	gene_name_a	orf_name_b	gene_name_b	in_I3D-exp-24	in_Lit-BM-24	in_Y2H-union-08
YNL207W	RIO2	YOR145C	PNO1	False	True	False
YNL207W	RIO2	YPL266W	DIM1	False	True	False
YNL208W		YOR153W	PDR5	False	True	False
YNL214W	PEX17	YNL214W	PEX17	False	True	False
YNL214W	PEX17	YOL044W	PEX15	False	True	False
YNL216W	RAP1	YPL075W	GCR1	False	True	False
YNL221C	POP1	YNL282W	POP3	False	True	False
YNL222W	SSU72	YOR151C	RPB2	False	True	False
YNL225C	CNM67	YOL091W	SPO21	False	True	False
YNL225C	CNM67	YOR373W	NUD1	False	True	False
YNL225C	CNM67	YPL124W	SPC29	False	True	False
YNL230C	ELA1	YPL046C	ELC1	False	True	False
YNL232W	CSL4	YOL021C	DIS3	False	True	False
YNL233W	BNI4	YPL240C	HSP82	False	True	False
YNL243W	SLA2	YNL298W	CLA4	False	True	False
YNL243W	SLA2	YOR284W	HUA2	False	True	False
YNL247W		YNL247W		False	True	False
YNL248C	RPA49	YNL248C	RPA49	False	True	False
YNL250W	RAD50	YNL250W	RAD50	False	True	False
YNL251C	NRD1	YNR024W	MPP6	False	True	False
YNL251C	NRD1	YPL190C	NAB3	False	True	True
YNL261W	ORC5	YNL261W	ORC5	False	True	False
YNL261W	ORC5	YPR018W	RLF2	False	True	False
YNL261W	ORC5	YPR164W	MMS1	False	True	False
YNL262W	POL2	YNL299W	TRF5	False	True	False
YNL262W	POL2	YOL115W	PAP2	False	True	False
YNL263C	YIF1	YOR089C	VPS21	False	True	False
YNL263C	YIF1	YOR132W	VPS17	False	True	False
YNL264C	PDR17	YPL272C	PBI1	False	True	False
YNL271C	BNI1	YNL293W	MSB3	False	True	False
YNL271C	BNI1	YOR122C	PFY1	False	True	False
YNL271C	BNI1	YPR165W	RHO1	False	True	False
YNL273W	TOF1	YOL006C	TOP1	False	True	False
YNL281W	HCH1	YPL240C	HSP82	False	True	False
YNL287W	SEC21	YPL010W	RET3	False	True	False
YNL289W	PCL1	YOR032C	HMS1	False	True	False
YNL289W	PCL1	YPL031C	PHO85	False	True	False
YNL293W	MSB3	YOR089C	VPS21	False	True	False
YNL298W	CLA4	YOR127W	RGA1	False	True	False
YNL298W	CLA4	YPL115C	BEM3	False	True	False
YNL299W	TRF5	YOL115W	PAP2	False	True	False
YNL304W	YPT11	YOR326W	MYO2	False	True	False
YNL305C	BXI1	YOL075C		False	True	False
YNL307C	MCK1	YNL307C	MCK1	False	True	False
YNL307C	MCK1	YPL153C	RAD53	False	True	False
YNL312W	RFA2	YOR156C	NFI1	False	True	False
YNL329C	PEX6	YNL329C	PEX6	False	True	False
YNL329C	PEX6	YOL044W	PEX15	False	True	False
YNR004W	SWM2	YPL157W	TGS1	False	True	True
YNR010W	CSE2	YOL135C	MED7	False	True	False
YNR010W	CSE2	YPR070W	MED1	False	True	False
YNR016C	ACC1	YPL195W	APL5	False	True	False
YNR017W	TIM23	YPL063W	TIM50	False	True	False
YNR023W	SNF12	YPR034W	ARP7	False	True	False
YNR024W	MPP6	YOR001W	RRP6	False	True	False
YNR038W	DBP6	YNR053C	NOG2	False	True	False
YNR038W	DBP6	YOR294W	RRS1	False	True	False
YNR049C	MSO1	YPL232W	SSO1	False	True	False
YNR053C	NOG2	YOR206W	NOC2	False	True	False
YNR054C	ESF2	YNR054C	ESF2	False	True	False
YNR054C	ESF2	YOR287C	RRP36	False	True	False
YOL004W	SIN3	YPL181W	CTI6	False	True	False
YOL004W	SIN3	YPR068C	HOS1	False	True	False
YOL018C	TLG2	YPL240C	HSP82	False	True	False
YOL019W		YOL019W		False	True	False
YOL038W	PRE6	YOR117W	RPT5	False	True	False
YOL038W	PRE6	YPR108W	RPN7	False	True	False
YOL039W	RPP2A	YOL039W	RPP2A	False	True	False
YOL040C	RPS15	YOR198C	BFR1	False	True	False
YOL040C	RPS15	YPL226W	NEW1	False	True	False
YOL040C	RPS15	YPR102C	RPL11A	False	True	False
YOL041C	NOP12	YOL041C	NOP12	False	True	False
YOL041C	NOP12	YOR206W	NOC2	False	True	False
YOL041C	NOP12	YPL043W	NOP4	False	True	False
YOL044W	PEX15	YOL044W	PEX15	False	True	False
YOL051W	GAL11	YPL129W	TAF14	False	True	False
YOL051W	GAL11	YPL248C	GAL4	False	True	False
YOL051W	GAL11	YPR086W	SUA7	False	True	False
YOL051W	GAL11	YPR168W	NUT2	False	True	False
YOL061W	PRS5	YOL061W	PRS5	False	True	False
YOL065C	INP54	YPL240C	HSP82	False	True	False
YOL069W	NUF2	YOL069W	NUF2	False	True	False
YOL069W	NUF2	YOR073W	SGO1	False	True	False
YOL069W	NUF2	YPR141C	KAR3	False	True	False
YOL070C	NBA1	YOR127W	RGA1	False	True	False
YOL070C	NBA1	YPL158C	AIM44	False	True	False
YOL072W	THP1	YOR257W	CDC31	False	True	False
YOL075C		YOR153W	PDR5	False	True	False
YOL077C	BRX1	YOR294W	RRS1	False	True	False
YOL082W	ATG19	YPR049C	ATG11	False	True	False
YOL083W	ATG34	YPR049C	ATG11	False	True	False
YOL090W	MSH2	YOR033C	EXO1	False	True	False
YOL090W	MSH2	YPL022W	RAD1	False	True	False
YOL091W	SPO21	YOL091W	SPO21	False	True	False
YOL091W	SPO21	YOR177C	MPC54	False	True	False
YOL091W	SPO21	YOR373W	NUD1	False	True	False
YOL100W	PKH2	YOL100W	PKH2	False	True	False
YOL108C	INO4	YOR344C	TYE7	False	True	False
YOL109W	ZEO1	YOR008C	SLG1	False	True	False
YOL120C	RPL18A	YPL198W	RPL7B	False	True	False
YOL120C	RPL18A	YPL240C	HSP82	False	True	False
YOL126C	MDH2	YOL126C	MDH2	False	True	False
YOL127W	RPL25	YPL240C	HSP82	False	True	False
YOL133W	HRT1	YPR164W	MMS1	False	True	False
YOL135C	MED7	YPL240C	HSP82	False	True	False
YOL135C	MED7	YPR070W	MED1	False	True	False
YOL144W	NOP8	YOR206W	NOC2	False	True	False
YOL144W	NOP8	YPL211W	NIP7	False	True	False
YOL146W	PSF3	YPR135W	CTF4	False	True	False
YOL146W	PSF3	YPR175W	DPB2	False	True	False
YOL147C	PEX11	YOL147C	PEX11	False	True	False
YOL149W	DCP1	YOR326W	MYO2	False	True	False
YOL149W	DCP1	YPR129W	SCD6	False	True	False
YOR007C	SGT2	YOR164C	GET4	False	True	False
YOR008C	SLG1	YOR351C	MEK1	False	True	False
YOR014W	RTS1	YOR073W	SGO1	False	True	False
YOR027W	STI1	YPL240C	HSP82	False	True	False
YOR028C	CIN5	YPL046C	ELC1	False	True	False
YOR035C	SHE4	YOR326W	MYO2	False	True	False
YOR035C	SHE4	YPL240C	HSP82	False	True	False
YOR039W	CKB2	YOR039W	CKB2	False	True	False
YOR039W	CKB2	YOR061W	CKA2	False	True	True
YOR042W	CUE5	YOR042W	CUE5	False	True	False
YOR054C	VHS3	YOR054C	VHS3	False	True	False
YOR057W	SGT1	YPL240C	HSP82	False	True	False
YOR061W	CKA2	YOR061W	CKA2	False	True	False
YOR065W	CYT1	YPR191W	QCR2	False	True	False
YOR069W	VPS5	YOR069W	VPS5	False	True	False
YOR069W	VPS5	YOR132W	VPS17	False	True	True
YOR069W	VPS5	YPL070W	MUK1	False	True	False
YOR073W	SGO1	YOR073W	SGO1	False	True	False
YOR073W	SGO1	YPL146C	NOP53	False	True	False
YOR080W	DIA2	YPR135W	CTF4	False	True	False
YOR085W	OST3	YOR103C	OST2	False	True	False
YOR089C	VPS21	YOR089C	VPS21	False	True	False
YOR089C	VPS21	YPL070W	MUK1	False	True	False
YOR090C	PTC5	YPL240C	HSP82	False	True	False
YOR094W	ARF3	YOR129C	AFI1	False	True	False
YOR096W	RPS7A	YPL266W	DIM1	False	True	False
YOR098C	NUP1	YOR160W	MTR10	False	True	False
YOR109W	INP53	YPR171W	BSP1	False	True	False
YOR115C	TRS33	YOR115C	TRS33	False	True	False
YOR117W	RPT5	YOR117W	RPT5	False	True	False
YOR119C	RIO1	YOR119C	RIO1	False	True	False
YOR119C	RIO1	YPL235W	RVB2	False	True	False
YOR119C	RIO1	YPR185W	ATG13	False	True	False
YOR127W	RGA1	YOR326W	MYO2	False	True	False
YOR127W	RGA1	YPR165W	RHO1	False	True	False
YOR134W	BAG7	YPR165W	RHO1	False	True	False
YOR140W	SFL1	YPL203W	TPK2	False	True	False
YOR145C	PNO1	YPL266W	DIM1	False	True	False
YOR151C	RPB2	YPR133C	SPN1	False	True	False
YOR153W	PDR5	YOR153W	PDR5	False	True	False
YOR153W	PDR5	YOR215C	AIM41	False	True	False
YOR153W	PDR5	YOR306C	MCH5	False	True	False
YOR153W	PDR5	YPL006W	NCR1	False	True	False
YOR153W	PDR5	YPL058C	PDR12	False	True	False
YOR159C	SME1	YOR159C	SME1	False	True	False
YOR174W	MED4	YPR070W	MED1	False	True	False
YOR174W	MED4	YPR168W	NUT2	False	True	False
YOR177C	MPC54	YOR177C	MPC54	False	True	False
YOR177C	MPC54	YOR373W	NUD1	False	True	False
YOR181W	LAS17	YOR181W	LAS17	False	True	False
YOR181W	LAS17	YPL246C	RBD2	False	True	False
YOR181W	LAS17	YPR154W	PIN3	False	True	False
YOR181W	LAS17	YPR159W	KRE6	False	True	False
YOR191W	ULS1	YPL269W	KAR9	False	True	False
YOR193W	PEX27	YOR193W	PEX27	False	True	False
YOR193W	PEX27	YPL112C	PEX25	False	True	False
YOR195W	SLK19	YOR195W	SLK19	False	True	False
YOR197W	MCA1	YPR154W	PIN3	False	True	False
YOR198C	BFR1	YPL081W	RPS9A	False	True	False
YOR198C	BFR1	YPL255W	BBP1	False	True	False
YOR204W	DED1	YOR204W	DED1	False	True	False
YOR206W	NOC2	YOR206W	NOC2	False	True	False
YOR206W	NOC2	YOR294W	RRS1	False	True	False
YOR206W	NOC2	YPL043W	NOP4	False	True	False
YOR206W	NOC2	YPL146C	NOP53	False	True	False
YOR229W	WTM2	YOR229W	WTM2	False	True	True
YOR229W	WTM2	YOR230W	WTM1	False	True	True
YOR230W	WTM1	YOR230W	WTM1	False	True	False
YOR232W	MGE1	YPL020C	ULP1	False	True	False
YOR241W	MET7	YOR241W	MET7	False	True	False
YOR252W	TMA16	YPL043W	NOP4	False	True	False
YOR254C	SEC63	YOR254C	SEC63	False	True	False
YOR254C	SEC63	YPL094C	SEC62	False	True	False
YOR259C	RPT4	YPL248C	GAL4	False	True	False
YOR287C	RRP36	YPR137W	RRP9	False	True	False
YOR290C	SNF2	YPL248C	GAL4	False	True	False
YOR294W	RRS1	YPL131W	RPL5	False	True	False
YOR294W	RRS1	YPR102C	RPL11A	False	True	False
YOR310C	NOP58	YPL193W	RSA1	False	True	False
YOR326W	MYO2	YOR326W	MYO2	False	True	False
YOR326W	MYO2	YPL249C	GYP5	False	True	False
YOR326W	MYO2	YPL269W	KAR9	False	True	False
YOR326W	MYO2	YPR032W	SRO7	False	True	False
YOR327C	SNC2	YPL232W	SSO1	False	True	False
YOR328W	PDR10	YPL058C	PDR12	False	True	False
YOR332W	VMA4	YOR332W	VMA4	False	True	False
YOR332W	VMA4	YPL240C	HSP82	False	True	False
YOR334W	MRS2	YPL060W	MFM1	False	True	False
YOR341W	RPA190	YOR341W	RPA190	False	True	False
YOR352W	TFB6	YPR025C	CCL1	False	True	False
YOR358W	HAP5	YPL248C	GAL4	False	True	False
YOR362C	PRE10	YOR362C	PRE10	False	True	False
YOR368W	RAD17	YOR368W	RAD17	False	True	False
YOR370C	MRS6	YPR176C	BET2	False	True	True
YOR372C	NDD1	YPR119W	CLB2	False	True	False
YOR373W	NUD1	YOR373W	NUD1	False	True	False
YPL002C	SNF8	YPL065W	VPS28	False	True	False
YPL008W	CHL1	YPL240C	HSP82	False	True	False
YPL008W	CHL1	YPR135W	CTF4	False	True	False
YPL011C	TAF3	YPL129W	TAF14	False	True	False
YPL012W	RRP12	YPL043W	NOP4	False	True	False
YPL012W	RRP12	YPL146C	NOP53	False	True	False
YPL016W	SWI1	YPR034W	ARP7	False	True	False
YPL018W	CTF19	YPL233W	NSL1	False	True	False
YPL031C	PHO85	YPL219W	PCL8	False	True	True
YPL031C	PHO85	YPR025C	CCL1	False	True	False
YPL037C	EGD1	YPR072W	NOT5	False	True	False
YPL042C	SSN3	YPL248C	GAL4	False	True	False
YPL043W	NOP4	YPL043W	NOP4	False	True	False
YPL043W	NOP4	YPL093W	NOG1	False	True	False
YPL048W	CAM1	YPL240C	HSP82	False	True	False
YPL060W	MFM1	YPL060W	MFM1	False	True	False
YPL063W	TIM50	YPL063W	TIM50	False	True	False
YPL069C	BTS1	YPL240C	HSP82	False	True	False
YPL078C	ATP4	YPR020W	ATP20	False	True	False
YPL081W	RPS9A	YPL081W	RPS9A	False	True	False
YPL081W	RPS9A	YPL266W	DIM1	False	True	False
YPL084W	BRO1	YPL084W	BRO1	False	True	False
YPL085W	SEC16	YPR181C	SEC23	False	True	False
YPL093W	NOG1	YPL093W	NOG1	False	True	False
YPL101W	ELP4	YPL101W	ELP4	False	True	False
YPL106C	SSE1	YPL240C	HSP82	False	True	False
YPL112C	PEX25	YPL112C	PEX25	False	True	False
YPL122C	TFB2	YPL122C	TFB2	False	True	False
YPL122C	TFB2	YPR025C	CCL1	False	True	False
YPL124W	SPC29	YPL124W	SPC29	False	True	True
YPL124W	SPC29	YPL255W	BBP1	False	True	False
YPL126W	NAN1	YPL126W	NAN1	False	True	False
YPL131W	RPL5	YPR102C	RPL11A	False	True	False
YPL135W	ISU1	YPL252C	YAH1	False	True	False
YPL146C	NOP53	YPL146C	NOP53	False	True	False
YPL146C	NOP53	YPL211W	NIP7	False	True	False
YPL147W	PXA1	YPL225W		False	True	False
YPL155C	KIP2	YPL155C	KIP2	False	True	False
YPL157W	TGS1	YPL157W	TGS1	False	True	False
YPL158C	AIM44	YPR165W	RHO1	False	True	False
YPL161C	BEM4	YPR165W	RHO1	False	True	False
YPL166W	ATG29	YPR049C	ATG11	False	True	False
YPL174C	NIP100	YPL174C	NIP100	False	True	False
YPL180W	TCO89	YPL242C	IQG1	False	True	False
YPL188W	POS5	YPL240C	HSP82	False	True	False
YPL190C	NAB3	YPL190C	NAB3	False	True	False
YPL203W	TPK2	YPL203W	TPK2	False	True	False
YPL204W	HRR25	YPR008W	HAA1	False	True	False
YPL232W	SSO1	YPL232W	SSO1	False	True	False
YPL237W	SUI3	YPR041W	TIF5	False	True	False
YPL240C	HSP82	YPR033C	HTS1	False	True	False
YPL240C	HSP82	YPR054W	SMK1	False	True	False
YPL240C	HSP82	YPR089W		False	True	False
YPL240C	HSP82	YPR112C	MRD1	False	True	False
YPL240C	HSP82	YPR127W		False	True	False
YPL240C	HSP82	YPR148C		False	True	False
YPL240C	HSP82	YPR171W	BSP1	False	True	False
YPL240C	HSP82	YPR201W	ARR3	False	True	False
YPL246C	RBD2	YPL246C	RBD2	False	True	False
YPL248C	GAL4	YPR086W	SUA7	False	True	False
YPL249C	GYP5	YPR154W	PIN3	False	True	False
YPL255W	BBP1	YPL255W	BBP1	False	True	False
YPL269W	KAR9	YPR120C	CLB5	False	True	False
YPR016C	TIF6	YPR016C	TIF6	False	True	False
YPR025C	CCL1	YPR056W	TFB4	False	True	False
YPR029C	APL4	YPR029C	APL4	False	True	False
YPR086W	SUA7	YPR168W	NUT2	False	True	False
YPR103W	PRE2	YPR103W	PRE2	False	True	False
YPR124W	CTR1	YPR124W	CTR1	False	True	False
YPR135W	CTF4	YPR175W	DPB2	False	True	False
YPR138C	MEP3	YPR138C	MEP3	False	True	False
YPR143W	RRP15	YPR143W	RRP15	False	True	False
YPR154W	PIN3	YPR154W	PIN3	False	True	False
YPR175W	DPB2	YPR175W	DPB2	False	True	False
YPR199C	ARR1	YPR199C	ARR1	False	True	False
Q0085	ATP6	YCR106W	RDS1	False	False	True
YAL005C	SSA1	YBR101C	FES1	False	False	True
YAL016W	TPD3	YIL065C	FIS1	False	False	True
YAL021C	CCR4	YJL112W	MDV1	False	False	True
YAL021C	CCR4	YMR124W	EPO1	False	False	True
YAL021C	CCR4	YMR181C		False	False	True
YAL024C	LTE1	YHR158C	KEL1	False	False	True
YAL028W	FRT2	YDL239C	ADY3	False	False	True
YAL032C	PRP45	YDR448W	ADA2	False	False	True
YAL032C	PRP45	YDR532C	KRE28	False	False	True
YAL032C	PRP45	YJL112W	MDV1	False	False	True
YAL032C	PRP45	YLR345W		False	False	True
YAL032C	PRP45	YLR423C	ATG17	False	False	True
YAL032C	PRP45	YNL229C	URE2	False	False	True
YAL034W-A	MTW1	YGL172W	NUP49	False	False	True
YAL034W-A	MTW1	YGR120C	COG2	False	False	True
YAL034W-A	MTW1	YKL103C	APE1	False	False	True
YAL036C	RBG1	YDR448W	ADA2	False	False	True
YAL036C	RBG1	YLR423C	ATG17	False	False	True
YAL036C	RBG1	YOR174W	MED4	False	False	True
YAL040C	CLN3	YJL013C	MAD3	False	False	True
YAL044W-A	BOL1	YDR098C	GRX3	False	False	True
YAL044W-A	BOL1	YER174C	GRX4	False	False	True
YAL044W-A	BOL1	YNL218W	MGS1	False	False	True
YAL044W-A	BOL1	YNL249C	MPA43	False	False	True
YAL046C	BOL3	YDR098C	GRX3	False	False	True
YAL046C	BOL3	YER174C	GRX4	False	False	True
YAL046C	BOL3	YKR034W	DAL80	False	False	True
YAL049C	AIM2	YNL094W	APP1	False	False	True
YAL054C	ACS1	YDR216W	ADR1	False	False	True
YAL054C	ACS1	YLR049C		False	False	True
YAL054C	ACS1	YNL189W	SRP1	False	False	True
YAL055W	PEX22	YDL100C	GET3	False	False	True
YAL060W	BDH1	YER081W	SER3	False	False	True
YAL062W	GDH3	YLR267W	BOP2	False	False	True
YAR003W	SWD1	YDR140W	MTQ2	False	False	True
YAR018C	KIN3	YAR018C	KIN3	False	False	True
YAR027W	UIP3	YAR027W	UIP3	False	False	True
YAR027W	UIP3	YBR042C	CST26	False	False	True
YAR027W	UIP3	YDR100W	TVP15	False	False	True
YAR027W	UIP3	YDR411C	DFM1	False	False	True
YAR027W	UIP3	YEL042W	GDA1	False	False	True
YAR027W	UIP3	YGL104C	VPS73	False	False	True
YAR027W	UIP3	YGL225W	VRG4	False	False	True
YAR027W	UIP3	YGR284C	ERV29	False	False	True
YAR027W	UIP3	YJL097W	PHS1	False	False	True
YAR027W	UIP3	YJL117W	PHO86	False	False	True
YAR027W	UIP3	YJR013W	GPI14	False	False	True
YAR027W	UIP3	YJR044C	VPS55	False	False	True
YAR027W	UIP3	YLR350W	ORM2	False	False	True
YAR027W	UIP3	YML055W	SPC2	False	False	True
YAR027W	UIP3	YMR071C	TVP18	False	False	True
YAR027W	UIP3	YNL219C	ALG9	False	False	True
YAR027W	UIP3	YNL263C	YIF1	False	False	True
YAR027W	UIP3	YNL315C	ATP11	False	False	True
YAR027W	UIP3	YOL129W	VPS68	False	False	True
YAR027W	UIP3	YPL020C	ULP1	False	False	True
YAR027W	UIP3	YPR113W	PIS1	False	False	True
YAR027W	UIP3	YPR159C-A		False	False	True
YAR028W		YAR028W		False	False	True
YAR028W		YJL097W	PHS1	False	False	True
YAR031W	PRM9	YBR217W	ATG12	False	False	True
YAR031W	PRM9	YCR030C	SYP1	False	False	True
YAR033W	MST28	YAR033W	MST28	False	False	True
YAR033W	MST28	YPR113W	PIS1	False	False	True
YAR035W	YAT1	YER024W	YAT2	False	False	True
YAR066W		YDR074W	TPS2	False	False	True
YBL006C	LDB7	YDR489W	SLD5	False	False	True
YBL010C		YKR022C	NTR2	False	False	True
YBL020W	RFT1	YDR479C	PEX29	False	False	True
YBL020W	RFT1	YIR038C	GTT1	False	False	True
YBL021C	HAP3	YGL237C	HAP2	False	False	True
YBL021C	HAP3	YOR358W	HAP5	False	False	True
YBL023C	MCM2	YDR122W	KIN1	False	False	True
YBL023C	MCM2	YDR473C	PRP3	False	False	True
YBL023C	MCM2	YLR096W	KIN2	False	False	True
YBL023C	MCM2	YLR291C	GCD7	False	False	True
YBL023C	MCM2	YMR314W	PRE5	False	False	True
YBL023C	MCM2	YPL144W	POC4	False	False	True
YBL026W	LSM2	YGR158C	MTR3	False	False	True
YBL033C	RIB1	YBL033C	RIB1	False	False	True
YBL033C	RIB1	YPR172W		False	False	True
YBL037W	APL3	YFR043C	IRC6	False	False	True
YBL037W	APL3	YJR058C	APS2	False	False	True
YBL037W	APL3	YKL103C	APE1	False	False	True
YBL039C	URA7	YJR103W	URA8	False	False	True
YBL042C	FUI1	YER021W	RPN3	False	False	True
YBL043W	ECM13	YDR099W	BMH2	False	False	True
YBL047C	EDE1	YGR241C	YAP1802	False	False	True
YBL051C	PIN4	YIL151C	ESL1	False	False	True
YBL051C	PIN4	YKR096W	ESL2	False	False	True
YBL056W	PTC3	YDR071C	PAA1	False	False	True
YBL058W	SHP1	YDL190C	UFD2	False	False	True
YBL058W	SHP1	YFL044C	OTU1	False	False	True
YBL058W	SHP1	YLR291C	GCD7	False	False	True
YBL058W	SHP1	YNL155W	CUZ1	False	False	True
YBL060W	YEL1	YOR094W	ARF3	False	False	True
YBL069W	AST1	YDR100W	TVP15	False	False	True
YBL078C	ATG8	YNR007C	ATG3	False	False	True
YBL081W		YDL167C	NRP1	False	False	True
YBL091C	MAP2	YGR142W	BTN2	False	False	True
YBL091C-A	SCS22	YDR479C	PEX29	False	False	True
YBL091C-A	SCS22	YIR038C	GTT1	False	False	True
YBL091C-A	SCS22	YML029W	USA1	False	False	True
YBL091C-A	SCS22	YPL094C	SEC62	False	False	True
YBL093C	ROX3	YML051W	GAL80	False	False	True
YBL101C	ECM21	YNL225C	CNM67	False	False	True
YBL102W	SFT2	YGR068C	ART5	False	False	True
YBL102W	SFT2	YLR453C	RIF2	False	False	True
YBL102W	SFT2	YOR036W	PEP12	False	False	True
YBR006W	UGA2	YBR006W	UGA2	False	False	True
YBR006W	UGA2	YDR382W	RPP2B	False	False	True
YBR006W	UGA2	YKL023W		False	False	True
YBR029C	CDS1	YIR033W	MGA2	False	False	True
YBR029C	CDS1	YIR038C	GTT1	False	False	True
YBR030W	RKM3	YLR244C	MAP1	False	False	True
YBR034C	HMT1	YGR165W	MRPS35	False	False	True
YBR034C	HMT1	YIL061C	SNP1	False	False	True
YBR038W	CHS2	YPR106W	ISR1	False	False	True
YBR040W	FIG1	YCL040W	GLK1	False	False	True
YBR041W	FAT1	YDL153C	SAS10	False	False	True
YBR042C	CST26	YER081W	SER3	False	False	True
YBR052C	RFS1	YDR032C	PST2	False	False	True
YBR055C	PRP6	YLR446W		False	False	True
YBR056W		YFR007W	YFH7	False	False	True
YBR057C	MUM2	YCL055W	KAR4	False	False	True
YBR057C	MUM2	YDR206W	EBS1	False	False	True
YBR057C	MUM2	YER018C	SPC25	False	False	True
YBR057C	MUM2	YGL036W		False	False	True
YBR057C	MUM2	YHL004W	MRP4	False	False	True
YBR057C	MUM2	YJL025W	RRN7	False	False	True
YBR057C	MUM2	YJL058C	BIT61	False	False	True
YBR057C	MUM2	YJL085W	EXO70	False	False	True
YBR057C	MUM2	YPL135W	ISU1	False	False	True
YBR059C	AKL1	YBR059C	AKL1	False	False	True
YBR059C	AKL1	YER144C	UBP5	False	False	True
YBR059C	AKL1	YGL213C	SKI8	False	False	True
YBR059C	AKL1	YML014W	TRM9	False	False	True
YBR072W	HSP26	YBR261C	TAE1	False	False	True
YBR072W	HSP26	YDL239C	ADY3	False	False	True
YBR072W	HSP26	YML064C	TEM1	False	False	True
YBR072W	HSP26	YNL189W	SRP1	False	False	True
YBR077C	SLM4	YGR201C		False	False	True
YBR077C	SLM4	YMR004W	MVP1	False	False	True
YBR080C	SEC18	YBR080C	SEC18	False	False	True
YBR080C	SEC18	YBR261C	TAE1	False	False	True
YBR080C	SEC18	YIL046W	MET30	False	False	True
YBR080C	SEC18	YJL030W	MAD2	False	False	True
YBR080C	SEC18	YLR291C	GCD7	False	False	True
YBR080C	SEC18	YNL189W	SRP1	False	False	True
YBR080C	SEC18	YNL288W	CAF40	False	False	True
YBR080C	SEC18	YPL070W	MUK1	False	False	True
YBR087W	RFC5	YDR229W	IVY1	False	False	True
YBR094W	PBY1	YLR264W	RPS28B	False	False	True
YBR094W	PBY1	YOL149W	DCP1	False	False	True
YBR102C	EXO84	YLR423C	ATG17	False	False	True
YBR103W	SIF2	YGR262C	BUD32	False	False	True
YBR103W	SIF2	YHL004W	MRP4	False	False	True
YBR103W	SIF2	YJR141W	IPA1	False	False	True
YBR103W	SIF2	YMR061W	RNA14	False	False	True
YBR103W	SIF2	YPL173W	MRPL40	False	False	True
YBR107C	IML3	YDR421W	ARO80	False	False	True
YBR107C	IML3	YDR489W	SLD5	False	False	True
YBR107C	IML3	YHR113W	APE4	False	False	True
YBR108W	AIM3	YCR009C	RVS161	False	False	True
YBR108W	AIM3	YGR136W	LSB1	False	False	True
YBR109C	CMD1	YGL106W	MLC1	False	False	True
YBR111C	YSA1	YLR245C	CDD1	False	False	True
YBR111C	YSA1	YPL070W	MUK1	False	False	True
YBR122C	MRPL36	YGR211W	ZPR1	False	False	True
YBR123C	TFC1	YLR423C	ATG17	False	False	True
YBR125C	PTC4	YDR071C	PAA1	False	False	True
YBR126C	TPS1	YBR126C	TPS1	False	False	True
YBR126W-A	MEO1	YIR038C	GTT1	False	False	True
YBR133C	HSL7	YDL154W	MSH5	False	False	True
YBR133C	HSL7	YGL187C	COX4	False	False	True
YBR135W	CKS1	YBR252W	DUT1	False	False	True
YBR135W	CKS1	YDL155W	CLB3	False	False	True
YBR135W	CKS1	YER102W	RPS8B	False	False	True
YBR135W	CKS1	YGR108W	CLB1	False	False	True
YBR135W	CKS1	YPR119W	CLB2	False	False	True
YBR137W		YML064C	TEM1	False	False	True
YBR137W		YMR047C	NUP116	False	False	True
YBR137W		YNL189W	SRP1	False	False	True
YBR141C	BMT2	YDR372C	VPS74	False	False	True
YBR141C	BMT2	YGL091C	NBP35	False	False	True
YBR150C	TBS1	YOL089C	HAL9	False	False	True
YBR150C	TBS1	YOR174W	MED4	False	False	True
YBR155W	CNS1	YER081W	SER3	False	False	True
YBR162W-A	YSY6	YPL094C	SEC62	False	False	True
YBR166C	TYR1	YBR166C	TYR1	False	False	True
YBR166C	TYR1	YLR291C	GCD7	False	False	True
YBR170C	NPL4	YDL190C	UFD2	False	False	True
YBR176W	ECM31	YBR176W	ECM31	False	False	True
YBR176W	ECM31	YLR347C	KAP95	False	False	True
YBR176W	ECM31	YML064C	TEM1	False	False	True
YBR176W	ECM31	YNL189W	SRP1	False	False	True
YBR176W	ECM31	YPL070W	MUK1	False	False	True
YBR182C	SMP1	YER125W	RSP5	False	False	True
YBR182C	SMP1	YLR423C	ATG17	False	False	True
YBR186W	PCH2	YBR261C	TAE1	False	False	True
YBR186W	PCH2	YLR032W	RAD5	False	False	True
YBR187W	GDT1	YNR032W	PPG1	False	False	True
YBR188C	NTC20	YKR034W	DAL80	False	False	True
YBR188C	NTC20	YMR124W	EPO1	False	False	True
YBR193C	MED8	YLR295C	ATP14	False	False	True
YBR194W	AIM4	YMR070W	MOT3	False	False	True
YBR194W	AIM4	YPR152C	URN1	False	False	True
YBR195C	MSI1	YLR017W	MEU1	False	False	True
YBR196C	PGI1	YGL229C	SAP4	False	False	True
YBR205W	KTR3	YIR038C	GTT1	False	False	True
YBR205W	KTR3	YPR107C	YTH1	False	False	True
YBR212W	NGR1	YDL167C	NRP1	False	False	True
YBR212W	NGR1	YPL184C	MRN1	False	False	True
YBR221C	PDB1	YKL117W	SBA1	False	False	True
YBR221C	PDB1	YLR345W		False	False	True
YBR222C	PCS60	YDL006W	PTC1	False	False	True
YBR223C	TDP1	YDR510W	SMT3	False	False	True
YBR233W	PBP2	YBR233W	PBP2	False	False	True
YBR233W	PBP2	YBR261C	TAE1	False	False	True
