orf_name	GenBank_accession	ORFeome_collection	screened_as_DB	screened_as_AD
YDL243C	DQ332220	FLEXGene	True	True
YDL242W		CCSB_additional	True	True
YDL241W	AY558375	FLEXGene	False	True
YDL240W	EF059232	FLEXGene	True	True
YDL239C	EF059197	FLEXGene	False	True
YDL238C	DQ331052	FLEXGene	True	True
YDL237W	AY692568	FLEXGene	False	True
YDL236W	DQ332986	FLEXGene	True	True
YDL235C	DQ331944	FLEXGene	True	True
YDL234C	DQ331790	FLEXGene	False	True
YDL233W	DQ331316	FLEXGene	True	True
YDL232W		CCSB_additional	True	True
YDL231C	EF058972	FLEXGene	True	True
YDL230W	DQ331762	FLEXGene	True	True
YDL229W	EF058944	FLEXGene	True	True
YDL227C	DQ332889	FLEXGene	False	True
YDL226C	DQ332887	FLEXGene	True	True
YDL225W		CCSB_additional	False	True
YDL224C	DQ332855	FLEXGene	False	True
YDL223C	FLH237585.01X	FLEXGene	True	True
YDL222C	DQ331236	FLEXGene	True	True
YDL220C	DQ332572	FLEXGene	True	True
YDL219W		CCSB_additional	True	True
YDL218W	DQ331139	FLEXGene	True	True
YDL217C	AY558171	FLEXGene	True	True
YDL216C	DQ333110	FLEXGene	False	True
YDL215C		CCSB_additional	True	True
YDL214C	DQ332245	FLEXGene	True	True
YDL213C	AY557652	FLEXGene	True	True
YDL212W	AY693071	FLEXGene	True	True
YDL211C		CCSB_additional	True	True
YDL210W	DQ333001	FLEXGene	True	True
YDL209C	AY693022	FLEXGene	True	True
YDL208W	EF059156	FLEXGene	True	True
YDL207W	EF059153	FLEXGene	True	True
YDL206W	DQ331359	FLEXGene	True	True
YDL205C		CCSB_additional	True	True
YDL204W		CCSB_additional	True	True
YDL203C	DQ331353	FLEXGene	False	True
YDL202W	DQ331908	FLEXGene	True	True
YDL201W	DQ332938	FLEXGene	True	True
YDL200C	DQ331801	FLEXGene	True	True
YDL199C	EF058372	FLEXGene	True	True
YDL198C	AY693086	FLEXGene	True	True
YDL197C	EF059177	FLEXGene	True	True
YDL195W	FLH237664.01X	FLEXGene	True	True
YDL194W		CCSB_additional	True	True
YDL193W	DQ332812	FLEXGene	True	True
YDL192W	DQ331952	FLEXGene	True	True
YDL191W		CCSB_additional	False	False
YDL190C		CCSB_additional	True	True
YDL189W	DQ332023	FLEXGene	True	True
YDL188C	DQ332400	FLEXGene	True	True
YDL186W	AY692610	FLEXGene	True	True
YDL185W	DQ333092	FLEXGene	False	True
YDL184C	AY693059	FLEXGene	True	True
YDL183C	AY692579	FLEXGene	True	True
YDL182W	DQ332171	FLEXGene	True	True
YDL181W	AY558374	FLEXGene	True	True
YDL180W	DQ331034	FLEXGene	True	True
YDL179W	AY557655	FLEXGene	True	True
YDL178W	AY723765	FLEXGene	True	True
YDL177C	AY557642	FLEXGene	True	True
YDL176W		CCSB_additional	True	True
YDL175C	EF059489	FLEXGene	False	True
YDL174C	DQ332540	FLEXGene	True	True
YDL173W	AY558569	FLEXGene	True	True
YDL171C		CCSB_additional	False	True
YDL170W	DQ332454	FLEXGene	True	True
YDL169C	AY557651	FLEXGene	True	True
YDL168W	DQ332325	FLEXGene	True	True
YDL167C	DQ333063	FLEXGene	True	True
YDL166C	AY558568	FLEXGene	True	True
YDL165W	AY557644	FLEXGene	False	True
YDL164C	AY723764	FLEXGene	True	True
YDL161W	EF059076	FLEXGene	False	True
YDL160C-A	DQ331439	FLEXGene	True	True
YDL160C	DQ332926	FLEXGene	False	True
YDL159W-A	FLH145811.01X	FLEXGene	True	True
YDL159W	DQ332957	FLEXGene	True	True
YDL157C	AY557638	FLEXGene	True	True
YDL156W	DQ332794	FLEXGene	True	True
YDL155W	AY692856	FLEXGene	False	True
YDL154W	DQ331693	FLEXGene	True	True
YDL153C	AY692844	FLEXGene	True	True
YDL150W	DQ331533	FLEXGene	True	True
YDL149W		CCSB_additional	True	False
YDL148C		CCSB_additional	False	True
YDL147W	EF059466	FLEXGene	True	True
YDL146W	AY692631	FLEXGene	True	True
YDL145C	DQ332446	FLEXGene	True	True
YDL144C	DQ331131	FLEXGene	True	True
YDL143W	EF059354	FLEXGene	True	True
YDL142C		CCSB_additional	False	True
YDL141W	DQ333060	FLEXGene	True	True
YDL140C		CCSB_additional	False	True
YDL139C	AY558164	FLEXGene	True	True
YDL138W		CCSB_additional	True	True
YDL137W	AY693030	FLEXGene	True	True
YDL136W		CCSB_additional	True	True
YDL135C	AY558165	FLEXGene	True	True
YDL134C		CCSB_additional	True	True
YDL133W		CCSB_additional	True	False
YDL132W	DQ331921	FLEXGene	True	True
YDL131W	DQ331916	FLEXGene	True	True
YDL130W-A		CCSB_additional	True	True
YDL130W		CCSB_additional	False	True
YDL129W	EF058614	FLEXGene	True	True
YDL128W	DQ331922	FLEXGene	True	True
YDL127W	DQ331835	FLEXGene	True	True
YDL126C		CCSB_additional	False	True
YDL125C		CCSB_additional	True	True
YDL124W	DQ332799	FLEXGene	True	True
YDL123W	AY558162	FLEXGene	True	True
YDL122W	EF058900	FLEXGene	True	True
YDL121C	AY558161	FLEXGene	True	True
YDL120W	AY558160	FLEXGene	True	True
YDL119C	AY692648	FLEXGene	True	True
YDL117W	DQ331495	FLEXGene	True	True
YDL116W	DQ331483	FLEXGene	True	True
YDL115C	AY558163	FLEXGene	False	True
YDL114W	DQ331180	FLEXGene	True	True
YDL113C	EF059441	FLEXGene	True	True
YDL112W		CCSB_additional	False	True
YDL111C	EF059348	FLEXGene	True	True
YDL110C	DQ331124	FLEXGene	True	True
YDL109C	DQ331305	FLEXGene	True	True
YDL108W	DQ331733	FLEXGene	True	True
YDL107W	DQ331609	FLEXGene	True	True
YDL106C		CCSB_additional	False	True
YDL105W		CCSB_additional	True	True
YDL104C		CCSB_additional	True	True
YDL103C	DQ332825	FLEXGene	True	True
YDL102W		CCSB_additional	True	True
YDL101C		CCSB_additional	True	False
YDL100C	AY693164	FLEXGene	True	True
YDL099W	DQ331161	FLEXGene	False	True
YDL098C		CCSB_additional	True	True
YDL097C	DQ332487	FLEXGene	True	True
YDL095W	DQ332324	FLEXGene	True	True
YDL093W		CCSB_additional	True	True
YDL092W	AY558159	FLEXGene	True	True
YDL091C	DQ332814	FLEXGene	True	True
YDL090C	AY692971	FLEXGene	True	True
YDL089W	EF058639	FLEXGene	True	True
YDL088C	AY692972	FLEXGene	True	True
YDL087C	DQ331945	FLEXGene	True	True
YDL086W	EF058591	FLEXGene	False	True
YDL085C-A	EF058486	FLEXGene	True	True
YDL085W	EF059019	FLEXGene	True	True
YDL084W	AY692907	FLEXGene	True	True
YDL083C	DQ331716	FLEXGene	True	True
YDL082W		CCSB_additional	True	True
YDL081C	AY558526	FLEXGene	True	True
YDL080C		CCSB_additional	True	True
YDL079C		CCSB_additional	True	True
YDL078C	DQ331538	FLEXGene	True	True
YDL077C	EF058844	FLEXGene	False	True
YDL076C	EF058650	FLEXGene	False	True
YDL075W		CCSB_additional	True	True
YDL074C		CCSB_additional	True	True
YDL073W		CCSB_additional	True	True
YDL072C	AY558158	FLEXGene	True	True
YDL070W		CCSB_additional	True	True
YDL069C	DQ333128	FLEXGene	True	True
YDL067C	AY558525	FLEXGene	False	True
YDL066W	DQ332276	FLEXGene	True	True
YDL065C	DQ333048	FLEXGene	False	True
YDL064W		CCSB_additional	True	True
YDL063C	FLH237766.01X	FLEXGene	True	True
YDL061C		CCSB_additional	True	True
YDL060W	DQ331940	FLEXGene	False	True
YDL059C	AY693025	FLEXGene	True	True
YDL058W		CCSB_additional	False	False
YDL057W	EF058626	FLEXGene	True	True
YDL056W	DQ332978	FLEXGene	False	True
YDL055C		CCSB_additional	True	True
YDL054C	DQ332942	FLEXGene	True	True
YDL053C	EF058571	FLEXGene	True	True
YDL052C	AY692892	FLEXGene	True	True
YDL051W	AY558373	FLEXGene	True	True
YDL049C		CCSB_additional	True	True
YDL048C	EF058911	FLEXGene	True	True
YDL047W	DQ332886	FLEXGene	True	False
YDL046W	AY692671	FLEXGene	True	True
YDL045W-A	AY558524	FLEXGene	True	True
YDL045C	AY558157	FLEXGene	True	True
YDL044C	DQ332844	FLEXGene	True	True
YDL043C	EF059458	FLEXGene	True	True
YDL042C		CCSB_additional	True	False
YDL040C	DQ332586	FLEXGene	True	True
YDL039C	AY557637	FLEXGene	True	True
YDL037C	DQ331760	FLEXGene	True	True
YDL036C	AY692682	FLEXGene	True	True
YDL035C	DQ331722	FLEXGene	True	True
YDL033C	DQ331257	FLEXGene	True	True
YDL031W		CCSB_additional	True	True
YDL030W		CCSB_additional	False	True
YDL029W	EF059220	FLEXGene	False	True
YDL028C		CCSB_additional	True	True
YDL027C	DQ331028	FLEXGene	True	True
YDL025C	AY692716	FLEXGene	True	True
YDL024C		CCSB_additional	True	True
YDL022C-A		CCSB_additional	True	False
YDL022W	DQ332921	FLEXGene	True	True
YDL021W	AY692876	FLEXGene	True	True
YDL020C	AY723763	FLEXGene	False	True
YDL019C	EF058890	FLEXGene	True	True
YDL018C		CCSB_additional	True	True
YDL017W	DQ331611	FLEXGene	False	True
YDL015C	DQ332832	FLEXGene	True	True
YDL014W	FLH110953.01X	FLEXGene	True	True
YDL013W	EF059425	FLEXGene	True	True
YDL012C		CCSB_additional	False	True
YDL010W		CCSB_additional	True	True
YDL009C		CCSB_additional	True	True
YDL008W	DQ332559	FLEXGene	False	True
YDL007C-A		CCSB_additional	True	True
YDL007W	DQ332386	FLEXGene	True	True
YDL006W	EF059323	FLEXGene	True	True
YDL005C	AY558156	FLEXGene	False	True
YDL004W	AY558155	FLEXGene	True	True
YDL003W	EF059203	FLEXGene	True	True
YDL002C	DQ332000	FLEXGene	True	True
YDL001W	DQ332999	FLEXGene	True	True
YDR001C	EF059101	FLEXGene	True	True
YDR002W		CCSB_additional	True	True
YDR003W	DQ331053	FLEXGene	True	True
YDR003W-A	EF058684	FLEXGene	True	True
YDR004W	DQ332131	FLEXGene	True	True
YDR005C		CCSB_additional	True	True
YDR006C		CCSB_additional	True	True
YDR007W	EF059307	FLEXGene	True	True
YDR009W	AY723766	FLEXGene	True	True
YDR011W		CCSB_additional	False	False
YDR012W	AY558570	FLEXGene	True	True
YDR013W	AY557650	FLEXGene	True	True
YDR014W	EF059490	FLEXGene	False	True
YDR014W-A		CCSB_additional	True	True
YDR016C	AY557635	FLEXGene	False	True
YDR017C	EF058855	FLEXGene	False	True
YDR018C	DQ332771	FLEXGene	True	True
YDR019C	DQ331608	FLEXGene	True	True
YDR020C	AY558571	FLEXGene	True	True
YDR021W	AY723767	FLEXGene	True	True
YDR022C	AY557645	FLEXGene	False	True
YDR023W	DQ332902	FLEXGene	True	True
YDR025W	DQ332908	FLEXGene	True	True
YDR026C	DQ332795	FLEXGene	False	True
YDR027C	DQ332951	FLEXGene	True	True
YDR028C	DQ332960	FLEXGene	True	True
YDR029W	AY693275	FLEXGene	True	True
YDR030C	DQ332963	FLEXGene	False	True
YDR031W		CCSB_additional	False	True
YDR032C	AY557646	FLEXGene	True	True
YDR033W	DQ331998	FLEXGene	True	True
YDR034C	AY723768	FLEXGene	False	True
YDR034C-A		CCSB_additional	True	True
YDR034W-B	AY557634	FLEXGene	True	True
YDR035W	AY557657	FLEXGene	True	True
YDR036C	AY723769	FLEXGene	False	True
YDR037W	DQ332351	FLEXGene	True	True
YDR038C	EF059320	FLEXGene	True	True
YDR039C	DQ333099	FLEXGene	True	True
YDR040C	EF059306	FLEXGene	True	True
YDR041W	AY557648	FLEXGene	True	True
YDR042C	AY557647	FLEXGene	True	True
YDR043C	AY557653	FLEXGene	True	True
YDR044W	AY557656	FLEXGene	True	True
YDR045C	AY557636	FLEXGene	True	True
YDR046C	EF059430	FLEXGene	True	True
YDR047W	DQ331467	FLEXGene	True	True
YDR049W	AY723770	FLEXGene	False	True
YDR050C	AY557654	FLEXGene	True	True
YDR051C	DQ331270	FLEXGene	True	True
YDR052C		CCSB_additional	False	True
YDR054C	DQ331769	FLEXGene	True	True
YDR055W	DQ331872	FLEXGene	True	True
YDR056C	AY557649	FLEXGene	True	True
YDR057W	DQ331900	FLEXGene	True	True
YDR058C	AY557691	FLEXGene	True	True
YDR059C	DQ333005	FLEXGene	True	True
YDR060W	DQ333168	FLEXGene	True	True
YDR061W	EF058442	FLEXGene	True	True
YDR062W	AY723771	FLEXGene	True	True
YDR063W	DQ331246	FLEXGene	True	True
YDR064W		CCSB_additional	True	True
YDR065W	AY557697	FLEXGene	True	True
YDR066C	DQ331266	FLEXGene	True	True
YDR067C	AY558491	FLEXGene	True	True
YDR068W	AY557687	FLEXGene	True	True
YDR069C	DQ331855	FLEXGene	False	True
YDR070C	AY557660	FLEXGene	True	True
YDR071C	AY557672	FLEXGene	False	True
YDR072C	AY723772	FLEXGene	True	True
YDR073W	AY557668	FLEXGene	False	True
YDR074W	DQ332612	FLEXGene	False	True
YDR075W	AY557686	FLEXGene	True	True
YDR076W	AY723773	FLEXGene	True	True
YDR077W	AY557693	FLEXGene	False	True
YDR078C	AY557677	FLEXGene	False	True
YDR079W	AY557662	FLEXGene	False	True
YDR079C-A	DQ331258	FLEXGene	True	True
YDR080W	EF058895	FLEXGene	True	True
YDR081C	EF058898	FLEXGene	False	True
YDR082W	AY723774	FLEXGene	False	True
YDR083W	DQ331799	FLEXGene	True	True
YDR084C	AY557674	FLEXGene	False	True
YDR085C	AY723775	FLEXGene	True	True
YDR086C	AY557659	FLEXGene	True	True
YDR087C	DQ331918	FLEXGene	True	True
YDR088C	AY557701	FLEXGene	True	True
YDR089W	FLH237593.01X	FLEXGene	True	True
YDR090C	AY557688	FLEXGene	True	True
YDR091C	AY723776	FLEXGene	True	True
YDR092W		CCSB_additional	True	True
YDR093W		CCSB_additional	False	True
YDR096W	DQ332232	FLEXGene	False	True
YDR097C	DQ332240	FLEXGene	True	True
YDR098C	EF059270	FLEXGene	False	True
YDR099W	DQ333113	FLEXGene	False	True
YDR100W	AY558572	FLEXGene	True	True
YDR101C	EF059013	FLEXGene	True	True
YDR102C		CCSB_additional	True	True
YDR103W	EF059098	FLEXGene	False	True
YDR104C	DQ331967	FLEXGene	False	True
YDR105C	DQ332992	FLEXGene	True	True
YDR106W	AY557682	FLEXGene	True	True
YDR107C	EF058338	FLEXGene	True	True
YDR108W	DQ332160	FLEXGene	True	True
YDR109C	EF058352	FLEXGene	True	True
YDR110W	DQ332161	FLEXGene	False	True
YDR111C	AY723777	FLEXGene	True	True
YDR113C	AY558573	FLEXGene	True	True
YDR115W	AY557661	FLEXGene	False	True
YDR114C		CCSB_additional	False	True
YDR116C	AY557683	FLEXGene	True	True
YDR117C	EF058415	FLEXGene	True	True
YDR118W	EF059427	FLEXGene	False	True
YDR119W	FLH238202.01X	FLEXGene	False	True
YDR119W-A		CCSB_additional	False	True
YDR120C	FLH238081.01X	FLEXGene	True	True
YDR121W	AY557673	FLEXGene	False	True
YDR122W	DQ331593	FLEXGene	False	True
YDR123C	AY557685	FLEXGene	False	True
YDR124W	DQ331272	FLEXGene	False	True
YDR125C	EF058888	FLEXGene	True	True
YDR126W	AY557692	FLEXGene	True	True
YDR127W		CCSB_additional	False	False
YDR128W	DQ331340	FLEXGene	False	True
YDR129C		CCSB_additional	False	True
YDR130C	AY557684	FLEXGene	True	True
YDR131C	DQ331153	FLEXGene	True	True
YDR132C	EF058437	FLEXGene	True	True
YDR135C	DQ331455	FLEXGene	True	True
YDR137W	EF058867	FLEXGene	True	True
YDR138W	DQ331591	FLEXGene	True	True
YDR139C		CCSB_additional	False	True
YDR140W	AY557676	FLEXGene	True	True
YDR141C		CCSB_additional	False	False
YDR142C	AY557700	FLEXGene	True	True
YDR143C	DQ332415	FLEXGene	True	True
YDR144C	DQ333111	FLEXGene	True	True
YDR145W	DQ332596	FLEXGene	False	True
YDR146C	AY723778	FLEXGene	False	True
YDR147W	EF059457	FLEXGene	True	True
YDR148C	EF059462	FLEXGene	True	True
YDR150W		CCSB_additional	True	True
YDR151C	AY557690	FLEXGene	True	True
YDR152W	AY557681	FLEXGene	True	True
YDR153C	AY557702	FLEXGene	True	True
YDR155C	AY557665	FLEXGene	True	True
YDR156W	AY557664	FLEXGene	False	True
YDR157W		CCSB_additional	True	False
YDR158W	AY557698	FLEXGene	True	True
YDR159W	DQ331914	FLEXGene	True	True
YDR160W	EF059003	FLEXGene	True	True
YDR161W	DQ331351	FLEXGene	True	True
YDR162C	AY557678	FLEXGene	False	True
YDR163W	AY557669	FLEXGene	False	True
YDR164C	DQ331919	FLEXGene	True	True
YDR165W	EF059078	FLEXGene	True	True
YDR166C	DQ331943	FLEXGene	True	True
YDR167W	DQ332069	FLEXGene	False	True
YDR168W	DQ333010	FLEXGene	True	True
YDR169C	DQ332094	FLEXGene	True	True
YDR169C-A	EF058699	FLEXGene	True	True
YDR170C		CCSB_additional	True	False
YDR171W	AY558574	FLEXGene	True	True
YDR172W	DQ332244	FLEXGene	True	True
YDR173C	AY557696	FLEXGene	True	True
YDR174W	AY557680	FLEXGene	False	True
YDR175C	AY557689	FLEXGene	True	True
YDR176W		CCSB_additional	True	True
YDR177W	AY557675	FLEXGene	True	True
YDR178W	AY557671	FLEXGene	False	True
YDR179C	AY557666	FLEXGene	True	True
YDR179W-A	DQ331086	FLEXGene	True	True
YDR180W		CCSB_additional	False	False
YDR181C	EF058837	FLEXGene	True	True
YDR182W	DQ332853	FLEXGene	True	True
YDR182W-A	EF058738	FLEXGene	True	True
YDR183W	AY558575	FLEXGene	False	True
YDR184C	AY558576	FLEXGene	False	True
YDR185C	AY557670	FLEXGene	False	True
YDR186C	DQ331289	FLEXGene	False	True
YDR188W	DQ331824	FLEXGene	True	True
YDR189W	DQ331843	FLEXGene	True	True
YDR190C		CCSB_additional	True	True
YDR191W	AY557699	FLEXGene	True	True
YDR192C	AY723779	FLEXGene	True	True
YDR194C		CCSB_additional	True	True
YDR194W-A	EF058687	FLEXGene	True	True
YDR195W	EF059108	FLEXGene	True	True
YDR196C	AY557679	FLEXGene	False	True
YDR197W	AY558577	FLEXGene	True	True
YDR198C	EF058340	FLEXGene	True	True
YDR200C	FLH238449.01X	FLEXGene	True	True
YDR201W	AY557667	FLEXGene	True	True
YDR202C	AY557695	FLEXGene	True	True
YDR204W	DQ332529	FLEXGene	True	True
YDR205W	DQ332631	FLEXGene	True	True
YDR206W	DQ332650	FLEXGene	True	True
YDR207C	DQ332662	FLEXGene	True	True
YDR208W		CCSB_additional	True	True
YDR210W	AY557658	FLEXGene	True	True
YDR209C		CCSB_additional	True	True
YDR211W	DQ332209	FLEXGene	True	True
YDR212W	DQ332222	FLEXGene	True	True
YDR213W	DQ332399	FLEXGene	False	True
YDR214W	AY557694	FLEXGene	True	True
YDR216W	DQ332421	FLEXGene	False	True
YDR217C	DQ332426	FLEXGene	True	True
YDR218C	DQ332591	FLEXGene	False	True
YDR219C	DQ332754	FLEXGene	True	True
YDR221W	EF058433	FLEXGene	True	True
YDR222W	AY557795	FLEXGene	True	True
YDR223W	DQ332766	FLEXGene	False	True
YDR224C	AY557724	FLEXGene	True	True
YDR225W	EF058839	FLEXGene	True	True
YDR226W	AY558578	FLEXGene	True	True
YDR227W	EF058904	FLEXGene	False	True
YDR228C	FLH237895.01X	FLEXGene	False	True
YDR229W	DQ331800	FLEXGene	True	True
YDR231C	AY557731	FLEXGene	True	True
YDR232W	AY723780	FLEXGene	True	True
YDR233C	AY558579	FLEXGene	True	True
YDR234W	AY723781	FLEXGene	True	True
YDR235W	EF059070	FLEXGene	True	True
YDR236C	AY557733	FLEXGene	True	True
YDR237W	AY557745	FLEXGene	True	True
YDR238C	DQ331936	FLEXGene	True	True
YDR239C	AY723782	FLEXGene	True	True
YDR240C	AY723783	FLEXGene	True	True
YDR242W	AY723784	FLEXGene	True	True
YDR243C	EF059131	FLEXGene	False	True
YDR244W	AY723785	FLEXGene	False	True
YDR245W	AY557792	FLEXGene	True	True
YDR246W	EF059278	FLEXGene	True	True
YDR246W-A	EF058731	FLEXGene	True	True
YDR247W	DQ333109	FLEXGene	True	True
YDR248C	DQ331129	FLEXGene	True	True
YDR249C	DQ332745	FLEXGene	True	True
YDR251W	DQ333153	FLEXGene	True	True
YDR252W	AY557726	FLEXGene	True	True
YDR253C	AY557729	FLEXGene	False	True
YDR254W	DQ331521	FLEXGene	True	True
YDR255C	AY557796	FLEXGene	True	True
YDR256C	AY723786	FLEXGene	True	True
YDR257C	AY723787	FLEXGene	True	True
YDR258C	EF058912	FLEXGene	True	True
YDR259C	AY557790	FLEXGene	False	True
YDR260C	AY557727	FLEXGene	False	True
YDR261C	DQ331639	FLEXGene	True	True
YDR262W	AY557738	FLEXGene	True	True
YDR263C	EF058976	FLEXGene	False	True
YDR264C		CCSB_additional	False	True
YDR265W	AY557788	FLEXGene	True	True
YDR266C	EF058611	FLEXGene	True	True
YDR267C	DQ331365	FLEXGene	True	True
YDR268W	DQ331978	FLEXGene	True	True
YDR270W	EF059150	FLEXGene	True	True
YDR272W	AY557739	FLEXGene	True	True
YDR273W	AY723788	FLEXGene	False	True
YDR274C		CCSB_additional	False	True
YDR275W	AY557736	FLEXGene	True	True
YDR276C	AY557718	FLEXGene	True	True
YDR277C	DQ332507	FLEXGene	True	True
YDR278C		CCSB_additional	True	True
YDR279W	AY557789	FLEXGene	True	True
YDR280W	AY557748	FLEXGene	True	True
YDR281C	AY557721	FLEXGene	True	True
YDR282C	DQ331345	FLEXGene	False	True
YDR283C		CCSB_additional	True	False
YDR284C	AY557744	FLEXGene	True	True
YDR285W	DQ332031	FLEXGene	True	True
YDR286C	AY557722	FLEXGene	True	True
YDR287W	AY557746	FLEXGene	False	True
YDR288W	AY557747	FLEXGene	True	True
YDR289C	AY557793	FLEXGene	True	True
YDR291W	EF058568	FLEXGene	True	True
YDR292C	DQ331812	FLEXGene	True	True
YDR293C	DQ331826	FLEXGene	True	True
YDR294C	DQ332947	FLEXGene	True	True
YDR295C	FLH237986.01X	FLEXGene	True	True
YDR296W	AY557735	FLEXGene	True	True
YDR297W	DQ331960	FLEXGene	True	True
YDR298C	AY557732	FLEXGene	True	True
YDR299W	AY723789	FLEXGene	False	True
YDR300C	EF058793	FLEXGene	True	True
YDR301W		CCSB_additional	False	True
YDR302W		CCSB_additional	True	True
YDR303C	DQ331620	FLEXGene	True	True
YDR304C	AY557734	FLEXGene	True	True
YDR305C		CCSB_additional	True	True
YDR306C	DQ331321	FLEXGene	True	True
YDR307W	DQ331352	FLEXGene	True	True
YDR308C	AY557725	FLEXGene	False	True
YDR309C	AY557791	FLEXGene	True	True
YDR310C	DQ331852	FLEXGene	True	True
YDR311W	AY723790	FLEXGene	False	True
YDR312W		CCSB_additional	True	True
YDR313C	AY557742	FLEXGene	True	True
YDR314C	EF058644	FLEXGene	True	True
YDR315C	AY557740	FLEXGene	True	True
YDR316W	EF058362	FLEXGene	True	True
YDR317W	DQ331083	FLEXGene	True	True
YDR318W	AY557737	FLEXGene	False	True
YDR319C	DQ331095	FLEXGene	True	True
YDR320C	DQ332335	FLEXGene	True	True
YDR320C-A	EF058873	FLEXGene	True	True
YDR321W	DQ333093	FLEXGene	False	True
YDR322W	DQ332391	FLEXGene	True	True
YDR322C-A	AY557720	FLEXGene	True	True
YDR323C	DQ332395	FLEXGene	True	True
YDR324C	DQ333150	FLEXGene	True	True
YDR325W	DQ332578	FLEXGene	True	True
YDR326C	DQ331172	FLEXGene	False	True
YDR328C	AY557730	FLEXGene	True	True
YDR329C	DQ331540	FLEXGene	True	True
YDR330W	EF058449	FLEXGene	False	True
YDR331W	AY557794	FLEXGene	True	True
YDR332W	DQ331269	FLEXGene	True	True
YDR333C	DQ332780	FLEXGene	True	True
YDR334W	DQ331276	FLEXGene	True	True
YDR335W	DQ332914	FLEXGene	True	True
YDR336W	DQ331312	FLEXGene	True	True
YDR337W	AY557743	FLEXGene	True	True
YDR338C	EF058564	FLEXGene	True	True
YDR339C	AY557728	FLEXGene	True	True
YDR341C	DQ331903	FLEXGene	True	True
YDR342C		CCSB_additional	True	True
YDR343C	EF059144	FLEXGene	True	True
YDR344C		CCSB_additional	True	True
YDR345C		CCSB_additional	True	True
YDR346C	DQ332203	FLEXGene	True	True
YDR347W	AY557787	FLEXGene	True	True
YDR348C	AY723791	FLEXGene	True	True
YDR349C	AY723792	FLEXGene	True	True
YDR350C		CCSB_additional	False	True
YDR351W	DQ331757	FLEXGene	True	True
YDR352W	DQ331336	FLEXGene	True	True
YDR353W	AY557749	FLEXGene	True	True
YDR354W	DQ331884	FLEXGene	True	True
YDR356W	EF059124	FLEXGene	True	True
YDR357C	AY557723	FLEXGene	True	True
YDR358W	DQ332032	FLEXGene	False	True
YDR359C	DQ332154	FLEXGene	True	True
YDR361C	AY557741	FLEXGene	True	True
YDR362C	EF058902	FLEXGene	True	True
YDR363W	DQ332891	FLEXGene	True	True
YDR363W-A	AY557719	FLEXGene	False	True
YDR364C	DQ332894	FLEXGene	True	True
YDR365C		CCSB_additional	False	True
YDR366C	DQ331329	FLEXGene	True	True
YDR367W		CCSB_additional	True	True
YDR368W	DQ331930	FLEXGene	True	True
YDR369C	DQ331939	FLEXGene	True	True
YDR370C	DQ331356	FLEXGene	True	True
YDR371W	FLH238059.01X	FLEXGene	True	True
YDR372C		CCSB_additional	True	True
YDR373W	DQ332076	FLEXGene	True	True
YDR374C	DQ331048	FLEXGene	True	True
YDR374W-A		CCSB_additional	False	True
YDR375C	DQ332111	FLEXGene	True	True
YDR376W	DQ332259	FLEXGene	True	True
YDR377W	EF059279	FLEXGene	True	True
YDR378C	EF059281	FLEXGene	True	True
YDR379W	DQ332326	FLEXGene	True	True
YDR379C-A	EF058495	FLEXGene	True	True
YDR380W	EF059264	FLEXGene	True	True
YDR381W		CCSB_additional	True	True
YDR381C-A		CCSB_additional	True	True
YDR382W	EF059357	FLEXGene	True	True
YDR383C	EF059361	FLEXGene	False	True
YDR384C	DQ332479	FLEXGene	True	True
YDR385W	EF059386	FLEXGene	True	True
YDR386W	EF059474	FLEXGene	True	True
YDR387C	DQ331196	FLEXGene	True	True
YDR388W	EF058756	FLEXGene	True	True
YDR389W		CCSB_additional	True	True
